,Month,Day,Hour,Lat,Long,WindSpeed,Pressure,unique-key,distance,direction
3382,11,24,0,25.5,-40.2,55.0,982,DELTA-2005-29,72.50055780004928,71.86474121920621
3383,11,24,6,25.0,-39.6,55.0,981,DELTA-2005-29,50.9837579892449,34.41885145852919
3384,11,24,12,24.8,-39.0,60.0,980,DELTA-2005-29,40.06116248584934,38.75892959883005
3385,11,24,18,24.6,-38.9,60.0,980,DELTA-2005-29,15.177586528442601,7.95367893348857
3386,11,25,0,24.1,-39.0,60.0,980,DELTA-2005-29,35.115498600129825,348.9703757589662
3387,11,25,6,23.8,-39.3,55.0,982,DELTA-2005-29,28.08024121635255,344.68182745662983
3388,11,25,12,23.3,-39.6,55.0,982,DELTA-2005-29,39.4275699788108,44.07634712078838
3389,11,25,18,22.8,-39.8,50.0,985,DELTA-2005-29,36.81244727984788,147.81457755509223
3390,11,26,0,22.3,-39.8,45.0,989,DELTA-2005-29,34.54671087231549,180.0
3391,11,26,6,21.8,-39.4,40.0,993,DELTA-2005-29,43.00746238701801,202.53793477497038
3392,11,26,12,22.0,-38.4,35.0,997,DELTA-2005-29,65.57965921368898,247.11427408407675
3393,11,26,18,22.6,-37.3,35.0,997,DELTA-2005-29,81.62845904769384,242.38814086907834
3394,11,27,0,23.5,-35.8,35.0,998,DELTA-2005-29,113.84700552206206,349.2734457448054
3395,11,27,6,24.8,-34.0,45.0,993,DELTA-2005-29,144.7247525432868,79.9239223309093
3396,11,27,12,26.7,-31.9,60.0,982,DELTA-2005-29,185.22981782373597,0.1978584458096118
3397,11,27,18,28.3,-29.9,60.0,982,DELTA-2005-29,165.05540557679353,245.3677332539338
3398,11,28,0,29.1,-27.5,60.0,983,DELTA-2005-29,155.59638633542176,332.37236946064905
3399,11,28,6,29.9,-24.8,60.0,984,DELTA-2005-29,171.51166930813852,178.55246109109953
3400,11,28,12,30.2,-21.6,60.0,985,DELTA-2005-29,192.4933541861564,358.4184480254118
3401,11,28,18,30.2,-18.2,60.0,986,DELTA-2005-29,203.02585193635775,189.2776806801135
3402,11,29,0,30.2,-14.6,55.0,988,DELTA-2005-29,214.96758202316587,312.2878008324574
3403,11,29,6,30.7,-10.9,50.0,992,DELTA-2005-29,223.0650474387085,330.25587852347303
3404,11,29,12,32.6,-6.6,35.0,1000,DELTA-2005-29,284.91796599294076,337.4699590702297
3405,11,29,18,35.3,-1.0,30.0,1003,DELTA-2005-29,371.1443054839947,151.20325019465352
3406,11,29,6,31.5,-49.2,45.0,993,EPSILON-2005-30,0.0,0.0
3407,11,29,12,31.6,-50.0,45.0,993,EPSILON-2005-30,47.608164741543916,269.74921066440857
3408,11,29,18,31.4,-50.8,45.0,993,EPSILON-2005-30,49.11341466479004,295.43834883637686
3409,11,30,0,31.4,-51.5,45.0,993,EPSILON-2005-30,41.28225195693708,318.0505486595913
3410,11,30,6,31.1,-52.5,50.0,992,EPSILON-2005-30,62.599776358713555,306.6893931666349
3411,11,30,12,30.8,-53.5,55.0,991,EPSILON-2005-30,62.77613658690313,307.87968633862806
3412,11,30,18,30.1,-54.2,50.0,991,EPSILON-2005-30,63.85599605746608,343.31009181554066
3413,12,1,0,29.7,-53.8,50.0,992,EPSILON-2005-30,36.57650052371827,356.6602525504475
3414,12,1,6,30.0,-52.7,50.0,992,EPSILON-2005-30,69.10130318857918,9.790934300208914
3415,12,1,12,30.8,-51.9,50.0,992,EPSILON-2005-30,72.99409807319365,44.095800088061154
3416,12,1,18,31.4,-51.3,55.0,991,EPSILON-2005-30,54.576976770300284,38.83748735473682
3417,12,2,0,31.9,-50.6,55.0,991,EPSILON-2005-30,53.745494769632224,40.7458206646167
3418,12,2,6,32.5,-49.8,55.0,990,EPSILON-2005-30,62.500190552376225,27.535921943954456
3419,12,2,12,33.2,-48.9,60.0,989,EPSILON-2005-30,71.19116919101324,333.18818623039266
3420,12,2,18,33.9,-47.9,65.0,987,EPSILON-2005-30,75.19880416417514,258.4120632884988
3421,12,3,0,34.3,-47.1,65.0,987,EPSILON-2005-30,53.46738238340954,248.6827442097495
3422,12,3,6,34.5,-46.2,65.0,987,EPSILON-2005-30,53.136973472279436,235.88149235167617
3423,12,3,12,34.5,-45.0,65.0,987,EPSILON-2005-30,68.32963731638377,253.3870662274284
3424,12,3,18,34.5,-43.7,65.0,987,EPSILON-2005-30,74.02369839960663,277.6731636655794
3425,12,4,0,34.3,-42.3,65.0,987,EPSILON-2005-30,81.00058570945859,278.0633309679928
3426,12,4,6,34.4,-41.1,65.0,987,EPSILON-2005-30,68.80014946021998,266.27890114387515
3427,12,4,12,34.3,-39.8,70.0,984,EPSILON-2005-30,74.47780058377556,249.30776437092482
3428,12,4,18,34.3,-38.8,70.0,985,EPSILON-2005-30,57.07772780024928,246.69480163070935
3429,12,5,0,34.2,-37.8,70.0,985,EPSILON-2005-30,57.52809348546472,290.6577173585524
3430,12,5,6,34.0,-36.7,75.0,981,EPSILON-2005-30,64.433738255271,308.88832607008754
3431,12,5,12,33.8,-35.5,75.0,981,EPSILON-2005-30,70.19128974102836,254.25719283447586
3432,12,5,18,33.7,-34.6,70.0,985,EPSILON-2005-30,52.16360716382946,214.77039232997163
3433,12,6,0,33.4,-33.8,65.0,986,EPSILON-2005-30,50.51457359688635,198.5683695692293
3434,12,6,6,33.1,-33.7,65.0,986,EPSILON-2005-30,21.518325998033664,180.87940128261917
3435,12,6,12,32.3,-33.7,65.0,987,EPSILON-2005-30,55.274737395705614,180.0
3436,12,6,18,31.6,-34.2,65.0,987,EPSILON-2005-30,56.5548639454576,285.47184758156186
3437,12,7,0,30.8,-34.9,65.0,987,EPSILON-2005-30,69.04137820337331,302.4625157197253
3438,12,7,6,30.1,-36.0,65.0,987,EPSILON-2005-30,81.43658656242584,272.6525750508905
3439,12,7,12,29.4,-37.1,65.0,987,EPSILON-2005-30,81.81172750054198,148.86440565584695
3440,12,7,18,28.7,-38.1,60.0,991,EPSILON-2005-30,77.37834857373167,126.74687399915629
3441,12,8,0,28.2,-38.8,50.0,997,EPSILON-2005-30,54.788486497787595,135.17742839671288
3442,12,8,6,27.4,-39.3,35.0,1003,EPSILON-2005-30,63.15965610235579,152.29980899631386
3443,12,8,12,26.5,-40.0,30.0,1005,EPSILON-2005-30,75.66716795759011,193.60695194687833
3444,12,8,18,25.9,-40.5,30.0,1006,EPSILON-2005-30,51.76313527522916,217.9073455113704
3445,12,9,0,25.5,-40.6,30.0,1007,EPSILON-2005-30,28.32993260561275,216.19585125448106
3446,12,9,6,25.1,-40.4,25.0,1008,EPSILON-2005-30,30.32991742504786,23.92965710944411
3447,12,9,12,24.7,-40.1,25.0,1009,EPSILON-2005-30,33.42615713565128,16.691048450049
3448,12,9,18,24.7,-39.2,25.0,1009,EPSILON-2005-30,56.494643381966526,53.11469671599755
3449,12,30,0,23.9,-35.6,30.0,1009,ZETA-2005-31,0.0,0.0
3450,12,30,6,24.2,-36.1,40.0,1005,ZETA-2005-31,37.74791153560621,209.74324353812202
3451,12,30,12,24.7,-36.6,45.0,1002,ZETA-2005-31,46.71704336526159,205.80190309710443
3452,12,30,18,25.2,-37.0,45.0,1000,ZETA-2005-31,42.677615580348125,215.7377947129114
3453,12,31,0,25.6,-37.3,45.0,1000,ZETA-2005-31,33.382977595154436,287.57913160843435
3454,12,31,6,25.7,-37.6,50.0,997,ZETA-2005-31,19.92190613484417,331.28534217825336
3455,12,31,12,25.7,-37.9,50.0,997,ZETA-2005-31,18.6775443851853,340.0675465383753
3456,12,31,18,25.7,-38.1,45.0,1000,ZETA-2005-31,12.451697742864608,348.4140996194541
3457,1,1,0,25.6,-38.3,50.0,997,ZETA-2006-31,0.0,0.0
3458,1,1,6,25.4,-38.4,50.0,997,ZETA-2006-31,15.16070709105522,353.30856388601774
3459,1,1,12,25.2,-38.5,50.0,997,ZETA-2006-31,15.164965437466737,352.5288813556151
3460,1,1,18,25.0,-38.6,55.0,994,ZETA-2006-31,15.169198248853867,351.84941780075644
3461,1,2,0,24.6,-38.9,55.0,994,ZETA-2006-31,33.43471097184741,336.4353493914869
3462,1,2,6,24.3,-39.7,50.0,997,ZETA-2006-31,54.41985976397467,326.6907084122465
3463,1,2,12,23.8,-40.4,45.0,1000,ZETA-2006-31,56.07279139865616,350.9697057280906
3464,1,2,18,23.6,-40.8,50.0,997,ZETA-2006-31,28.833552860844808,359.1510739199023
3465,1,3,0,23.4,-41.0,55.0,994,ZETA-2006-31,18.749656698354826,1.835672187986137
3466,1,3,6,23.3,-41.3,55.0,994,ZETA-2006-31,20.245878024435047,4.485829896331587
3467,1,3,12,23.2,-41.6,55.0,994,ZETA-2006-31,20.25932929645098,6.551111823940067
3468,1,3,18,23.0,-42.1,55.0,994,ZETA-2006-31,34.651391738200495,19.93190392746516
3469,1,4,0,22.6,-42.4,55.0,994,ZETA-2006-31,33.59989363183082,17.055053150470144
3470,1,4,6,22.1,-42.9,50.0,997,ZETA-2006-31,47.057017864915245,33.52480458461941
3471,1,4,12,21.9,-43.6,45.0,1000,ZETA-2006-31,46.924398376917175,60.12082782458239
3472,1,4,18,21.7,-44.6,40.0,1002,ZETA-2006-31,65.62353441592543,94.66298215606938
3473,1,5,0,21.7,-45.6,35.0,1005,ZETA-2006-31,64.19683722356633,123.34829758128704
3474,1,5,6,21.9,-46.6,35.0,1005,ZETA-2006-31,65.6235344159258,112.55122030446644
3475,1,5,12,22.2,-47.3,35.0,1006,ZETA-2006-31,49.38796481325741,61.991090916695036
3476,1,5,18,22.7,-47.9,35.0,1007,ZETA-2006-31,51.58913948459748,25.381454976194828
3477,1,6,0,23.0,-48.4,35.0,1007,ZETA-2006-31,37.988878019428455,20.228895758340098
3478,1,6,6,23.1,-49.0,30.0,1007,ZETA-2006-31,38.76699964551667,72.00462309941891
3479,1,6,12,23.1,-49.6,30.0,1008,ZETA-2006-31,38.13214196644733,152.18727831238854
3480,1,6,18,23.3,-50.2,25.0,1009,ZETA-2006-31,40.53202964145058,171.24844604408437
3481,1,7,0,23.7,-51.4,25.0,1009,ZETA-2006-31,80.9019968143421,198.95998979714696
3482,1,7,6,24.2,-52.7,25.0,1012,ZETA-2006-31,89.06048939376255,321.21443031236004
3483,1,7,12,24.8,-54.2,25.0,1014,ZETA-2006-31,103.01688939110576,280.90233588947984
3484,1,7,18,26.3,-55.7,25.0,1016,ZETA-2006-31,139.58346449726074,326.2879665000139
3485,6,10,6,20.0,-85.0,25.0,1004,ALBERTO-2006-1,0.0,0.0
3486,6,10,12,21.0,-85.3,30.0,1003,ALBERTO-2006-1,71.76937840714409,162.1627452684443
3487,6,10,18,21.9,-85.7,30.0,1003,ALBERTO-2006-1,67.2942682446075,30.938294987015077
3488,6,11,0,22.5,-86.3,35.0,1003,ALBERTO-2006-1,56.49630351796902,32.86554628506302
3489,6,11,6,23.1,-87.1,35.0,1003,ALBERTO-2006-1,65.689036379047,137.15167297139195
3490,6,11,12,23.6,-87.8,40.0,1002,ALBERTO-2006-1,56.26006284264531,181.41743535417348
3491,6,11,18,24.3,-87.8,40.0,1004,ALBERTO-2006-1,48.36539522124174,180.0
3492,6,12,0,25.0,-87.8,40.0,1004,ALBERTO-2006-1,48.36539522124174,180.0
3493,6,12,6,25.8,-87.4,45.0,1004,ALBERTO-2006-1,60.65122297979207,66.0830010385411
3494,6,12,12,26.8,-86.3,60.0,1000,ALBERTO-2006-1,97.0366312195462,239.91335711465345
3495,6,12,18,27.5,-85.4,60.0,997,ALBERTO-2006-1,73.49010888642904,238.46588484537708
3496,6,13,0,28.0,-85.0,60.0,995,ALBERTO-2006-1,42.32844446969477,253.56692765018516
3497,6,13,6,28.8,-84.4,55.0,995,ALBERTO-2006-1,66.21991938142982,288.6142807201792
3498,6,13,12,29.5,-84.1,45.0,996,ALBERTO-2006-1,51.642169502151056,348.5077764642717
3499,6,13,16,29.9,-83.7,40.0,998,ALBERTO-2006-1,36.60792381070505,2.5589689903252273
3500,6,13,18,30.3,-83.5,35.0,997,ALBERTO-2006-1,30.112307350400204,7.793100682692666
3501,6,14,0,31.3,-82.8,35.0,1001,ALBERTO-2006-1,80.62073744779808,45.31906814823228
3502,6,14,6,32.8,-81.9,30.0,1003,ALBERTO-2006-1,116.2706809466206,8.404204060015953
3503,6,14,12,34.3,-80.7,35.0,1003,ALBERTO-2006-1,124.5604276771145,295.6527696784425
3504,6,14,18,35.5,-77.5,35.0,1002,ALBERTO-2006-1,199.37638240983532,2.145971507439221
3505,6,15,0,37.0,-73.0,45.0,999,ALBERTO-2006-1,271.2769365260538,307.92349293896336
3506,6,15,6,38.8,-69.9,45.0,990,ALBERTO-2006-1,209.8184648053129,3.464740251326522
3507,6,15,12,40.9,-66.8,50.0,979,ALBERTO-2006-1,219.27358593496777,183.42505351812605
3508,6,15,18,42.6,-64.2,55.0,971,ALBERTO-2006-1,178.19412863439734,164.77736868706194
3509,6,16,0,44.0,-62.0,55.0,969,ALBERTO-2006-1,146.9418414809455,61.066394404558004
3510,6,16,6,46.0,-58.5,50.0,972,ALBERTO-2006-1,219.81656751363664,74.9284243526331
3511,6,16,12,47.4,-55.0,45.0,985,ALBERTO-2006-1,191.96963177609067,159.58548890715352
3512,6,16,18,49.3,-51.5,40.0,990,ALBERTO-2006-1,207.4768132256321,194.45411745032
3513,6,17,0,50.8,-45.2,40.0,995,ALBERTO-2006-1,297.9859555644767,0.8428596491676414
3514,6,17,6,51.5,-39.0,40.0,995,ALBERTO-2006-1,272.94564017833153,357.2395547063009
3515,6,17,12,53.0,-34.5,40.0,995,ALBERTO-2006-1,216.68098604938237,113.1681579881075
3516,6,17,18,54.0,-29.0,35.0,995,ALBERTO-2006-1,236.29350867213032,35.90913864790647
3517,6,18,0,54.5,-23.0,30.0,995,ALBERTO-2006-1,244.5808499570598,8.628595782779026
3518,6,18,6,54.5,-16.0,30.0,995,ALBERTO-2006-1,280.74346447406054,342.36050507937307
3519,6,18,12,54.5,-12.0,30.0,995,ALBERTO-2006-1,160.4694126137452,159.0827170488352
3520,6,18,18,55.0,-9.0,30.0,997,ALBERTO-2006-1,124.50778515175935,0.19837122529148243
3521,6,19,0,56.5,-5.5,30.0,999,ALBERTO-2006-1,171.03517849477345,330.74308840930615
3522,6,19,6,57.0,-3.0,30.0,999,ALBERTO-2006-1,100.80551547687129,134.73231441424733
3523,7,16,12,37.2,-68.7,30.0,1009,NOTNAMED-2006-2,0.0,0.0
3524,7,16,18,37.7,-68.2,30.0,1009,NOTNAMED-2006-2,44.109531254946255,145.40197285331905
3525,7,17,0,38.3,-67.6,30.0,1009,NOTNAMED-2006-2,52.780291797072,144.30244712942948
3526,7,17,6,39.1,-66.4,30.0,1008,NOTNAMED-2006-2,85.10023655790327,170.30658530957564
3527,7,17,12,40.0,-65.1,40.0,1003,NOTNAMED-2006-2,93.07643657024494,226.2466757149218
3528,7,17,18,41.1,-63.7,45.0,998,NOTNAMED-2006-2,105.72605967968313,253.00786410757098
3529,7,18,0,42.4,-62.1,40.0,999,NOTNAMED-2006-2,121.93867011460775,180.8850821554083
3530,7,18,6,43.7,-60.1,35.0,1004,NOTNAMED-2006-2,135.14076249092753,64.59747594926901
3531,7,18,12,45.5,-58.0,30.0,1007,NOTNAMED-2006-2,161.66890417593063,26.36800111251935
3532,7,18,18,47.1,-55.8,25.0,1009,NOTNAMED-2006-2,152.46696599532808,244.64836838660307
3533,7,19,0,48.6,-52.9,25.0,1012,NOTNAMED-2006-2,169.74930000177903,358.58361762851894
3534,7,19,6,49.2,-49.4,25.0,1012,NOTNAMED-2006-2,164.2705100142412,217.40113403255722
3535,7,19,12,49.8,-46.1,25.0,1014,NOTNAMED-2006-2,153.75833263781607,195.15952735703956
3536,7,18,12,32.3,-73.3,30.0,1010,BERYL-2006-3,0.0,0.0
3537,7,18,18,33.0,-73.3,35.0,1008,BERYL-2006-3,48.36539522124218,180.0
3538,7,19,0,33.8,-73.5,35.0,1006,BERYL-2006-3,56.46576292034211,17.6646856887494
3539,7,19,6,34.5,-73.7,35.0,1005,BERYL-2006-3,49.69897631892703,11.63554331179433
3540,7,19,12,35.2,-73.6,40.0,1004,BERYL-2006-3,48.69662367583007,354.9870013616732
3541,7,19,18,35.9,-73.5,50.0,1003,BERYL-2006-3,48.69098181266862,357.54254097502167
3542,7,20,0,36.6,-73.2,50.0,1002,BERYL-2006-3,51.17252171099809,38.053135801472266
3543,7,20,6,37.4,-73.2,50.0,1001,BERYL-2006-3,55.27473739570495,180.0
3544,7,20,12,38.3,-73.0,50.0,1002,BERYL-2006-3,63.13409394550589,170.34591974215715
3545,7,20,18,39.1,-72.5,45.0,1002,BERYL-2006-3,61.49936694698384,175.3296054332511
3546,7,21,0,39.8,-71.8,45.0,1003,BERYL-2006-3,61.105911178493095,199.02044628636406
3547,7,21,6,41.0,-70.5,45.0,1000,BERYL-2006-3,107.48343469012386,253.10948258400106
3548,7,21,6,41.3,-70.1,45.0,1000,BERYL-2006-3,29.3722672236701,200.51129410229743
3549,7,21,12,42.4,-68.4,40.0,1002,BERYL-2006-3,115.89061508880302,180.86428722538167
3550,7,21,18,43.8,-66.3,35.0,1000,BERYL-2006-3,143.45143477033,68.70024738355399
3551,7,22,0,45.5,-63.3,35.0,1002,BERYL-2006-3,188.50161975932997,0.49464905839262296
3552,7,22,6,47.2,-60.0,35.0,1003,BERYL-2006-3,196.35323108245606,145.36486715860926
3553,7,22,12,48.5,-56.5,30.0,1004,BERYL-2006-3,185.4565809672023,176.0737496513931
3554,8,1,0,16.3,-58.1,30.0,1011,CHRIS-2006-4,0.0,0.0
3555,8,1,6,16.8,-58.9,35.0,1009,CHRIS-2006-4,63.25216884020643,39.810638704856004
3556,8,1,12,17.2,-59.8,40.0,1006,CHRIS-2006-4,65.57526537695914,3.5399280628562244
3557,8,1,18,17.7,-60.6,50.0,1004,CHRIS-2006-4,63.03967168864952,318.8301171566151
3558,8,2,0,18.1,-61.4,50.0,1003,CHRIS-2006-4,59.41778948567717,221.21832609963806
3559,8,2,6,18.5,-62.2,55.0,1001,CHRIS-2006-4,59.31168457242205,225.47125629454456
3560,8,2,12,19.0,-63.0,55.0,1001,CHRIS-2006-4,62.71411653820724,290.34855386538845
3561,8,2,18,19.6,-63.9,50.0,1004,CHRIS-2006-4,71.85400785691156,321.75763809803834
3562,8,3,0,19.9,-64.8,50.0,1007,CHRIS-2006-4,62.08819604187295,262.57118054161646
3563,8,3,6,20.2,-65.8,40.0,1010,CHRIS-2006-4,68.13519648529555,191.06162985594844
3564,8,3,12,20.4,-66.8,35.0,1011,CHRIS-2006-4,66.2588156817348,181.43130920462804
3565,8,3,18,20.6,-67.7,30.0,1011,CHRIS-2006-4,59.862764036586036,28.07970423619423
3566,8,4,0,20.7,-68.7,30.0,1011,CHRIS-2006-4,65.02234258313258,13.883433565536372
3567,8,4,6,20.8,-70.2,25.0,1011,CHRIS-2006-4,97.16314764129186,42.002640933937954
3568,8,4,12,21.2,-71.1,25.0,1011,CHRIS-2006-4,64.29653017595513,141.25373401654437
3569,8,4,18,21.3,-72.2,25.0,1012,CHRIS-2006-4,71.17119358185008,133.69866708188638
3570,8,5,0,21.5,-73.4,25.0,1012,CHRIS-2006-4,78.42263394555178,83.38787745704796
3571,8,5,6,21.6,-75.0,20.0,1012,CHRIS-2006-4,103.05319107654708,69.74781283699318
3572,8,5,12,21.8,-76.3,20.0,1012,CHRIS-2006-4,84.59204591964183,95.32525883758458
3573,8,5,18,22.1,-77.6,20.0,1012,CHRIS-2006-4,85.84984950022876,98.93670288803308
3574,8,6,0,22.4,-78.9,20.0,1012,CHRIS-2006-4,85.67814854668735,62.58676791047398
3575,8,6,6,22.8,-80.2,20.0,1013,CHRIS-2006-4,87.40789993227722,79.8286630346578
3576,8,6,12,23.2,-81.7,15.0,1013,CHRIS-2006-4,99.323136260214,159.31578346032936
3577,8,21,18,11.6,-21.7,30.0,1007,DEBBY-2006-5,0.0,0.0
3578,8,22,0,12.0,-22.7,30.0,1007,DEBBY-2006-5,73.06203657233233,278.8468500889544
3579,8,22,6,12.6,-23.9,30.0,1007,DEBBY-2006-5,90.99982322337245,250.4651028281652
3580,8,22,12,13.4,-25.3,30.0,1007,DEBBY-2006-5,109.26329847241315,318.51302893358996
3581,8,22,18,14.2,-26.7,30.0,1005,DEBBY-2006-5,108.99339582607573,96.58387860888041
3582,8,23,0,14.9,-28.1,35.0,1003,DEBBY-2006-5,105.38193271552451,137.0820339498409
3583,8,23,6,15.7,-29.5,40.0,1002,DEBBY-2006-5,108.44552262160026,80.93363220776
3584,8,23,12,16.7,-31.0,45.0,1001,DEBBY-2006-5,121.15593430298942,143.96951129991155
3585,8,23,18,17.6,-32.4,45.0,1001,DEBBY-2006-5,111.39953784707922,212.9185633824258
3586,8,24,0,18.4,-33.9,45.0,1000,DEBBY-2006-5,113.00713323263497,293.08413733108495
3587,8,24,6,19.2,-35.5,45.0,999,DEBBY-2006-5,118.35090099130234,259.1695008843983
3588,8,24,12,20.1,-37.1,45.0,1000,DEBBY-2006-5,121.26701064274275,338.2509568631332
3589,8,24,18,20.9,-38.7,45.0,1000,DEBBY-2006-5,117.37665987069543,43.26921499701794
3590,8,25,0,21.7,-40.2,45.0,1000,DEBBY-2006-5,111.26075539065992,105.81352903709019
3591,8,25,6,22.6,-41.5,45.0,1001,DEBBY-2006-5,103.86345273483983,53.424933278153105
3592,8,25,12,23.6,-42.7,40.0,1002,DEBBY-2006-5,102.90718708171062,186.79670786514248
3593,8,25,18,24.4,-44.1,35.0,1005,DEBBY-2006-5,104.23017254722551,228.4404237372772
3594,8,26,0,24.8,-45.1,35.0,1008,DEBBY-2006-5,68.63245409910718,291.67885999809835
3595,8,26,6,25.2,-46.1,30.0,1009,DEBBY-2006-5,68.44729871400041,296.8761245191839
3596,8,26,12,25.7,-46.9,25.0,1010,DEBBY-2006-5,60.700414562930646,236.96269482355706
3597,8,26,18,26.5,-47.5,25.0,1011,DEBBY-2006-5,66.64255352235512,186.6958944538827
3598,8,27,0,27.3,-48.1,25.0,1012,DEBBY-2006-5,66.49861338824996,104.07022553460803
3599,8,27,6,28.3,-48.8,25.0,1012,DEBBY-2006-5,81.2662607251938,40.364427981321505
3600,8,27,12,29.4,-49.1,25.0,1012,DEBBY-2006-5,78.1410179115919,80.13262495588637
3601,8,27,18,30.6,-48.9,25.0,1012,DEBBY-2006-5,83.77125913938073,170.41279337142493
3602,8,28,0,32.1,-48.3,25.0,1012,DEBBY-2006-5,109.5196028479277,152.29869660157158
3603,8,24,18,12.7,-61.6,30.0,1008,ERNESTO-2006-6,0.0,0.0
3604,8,25,0,13.0,-63.0,30.0,1007,ERNESTO-2006-6,96.55903889750917,296.2016167580564
3605,8,25,6,13.3,-64.4,30.0,1005,ERNESTO-2006-6,96.44775896001501,279.92067211028234
3606,8,25,12,13.7,-65.8,35.0,1005,ERNESTO-2006-6,98.03410762853527,205.36739986088378
3607,8,25,18,14.0,-67.1,35.0,1004,ERNESTO-2006-6,89.63921269326532,196.02375867701969
3608,8,26,0,14.3,-68.3,40.0,1002,ERNESTO-2006-6,83.02537226996589,11.859630194669025
3609,8,26,6,14.6,-69.5,45.0,999,ERNESTO-2006-6,82.92153928932457,28.43393517360393
3610,8,26,12,15.1,-70.4,50.0,997,ERNESTO-2006-6,69.3275600749629,117.06103835745952
3611,8,26,18,15.7,-71.2,55.0,997,ERNESTO-2006-6,67.51596953602257,130.40109290542452
3612,8,27,0,16.3,-72.0,55.0,995,ERNESTO-2006-6,67.3924047107641,56.564633942569465
3613,8,27,6,16.9,-72.7,65.0,992,ERNESTO-2006-6,62.18414064416858,13.927194312635423
3614,8,27,12,17.4,-73.4,55.0,997,ERNESTO-2006-6,57.69983119079562,346.6102028776073
3615,8,27,18,17.8,-74.0,45.0,1002,ERNESTO-2006-6,48.22127265386556,206.91756474187417
3616,8,28,0,18.3,-74.6,40.0,1003,ERNESTO-2006-6,52.41250321759521,209.00229131133491
3617,8,28,6,19.1,-75.2,40.0,1004,ERNESTO-2006-6,67.80269800295679,278.8854581287131
3618,8,28,11,19.9,-75.5,35.0,1005,ERNESTO-2006-6,58.62648126148957,350.84216094201247
3619,8,28,12,20.0,-75.6,35.0,1005,ERNESTO-2006-6,9.482634121987441,357.6092525302063
3620,8,28,18,20.8,-76.4,35.0,1007,ERNESTO-2006-6,75.75816854079477,43.21702435116353
3621,8,29,0,21.6,-77.4,35.0,1007,ERNESTO-2006-6,84.88104474294147,128.24231990684112
3622,8,29,6,22.4,-78.5,40.0,1006,ERNESTO-2006-6,89.55986553316257,65.03748546264039
3623,8,29,12,23.2,-79.3,40.0,1006,ERNESTO-2006-6,75.17787920296277,16.67988819656996
3624,8,29,18,23.9,-79.9,40.0,1005,ERNESTO-2006-6,61.50957836416846,249.38353752297897
3625,8,30,0,24.7,-80.4,40.0,1004,ERNESTO-2006-6,63.613181448555935,206.23282060129395
3626,8,30,3,24.9,-80.6,40.0,1003,ERNESTO-2006-6,18.66319826330774,191.500414037424
3627,8,30,5,25.2,-80.7,40.0,1003,ERNESTO-2006-6,21.652517710410258,187.20520385347254
3628,8,30,6,25.3,-80.8,40.0,1003,ERNESTO-2006-6,9.316188470871337,188.59650434418143
3629,8,30,12,26.1,-81.0,35.0,1002,ERNESTO-2006-6,56.659836759716065,338.6928621402572
3630,8,30,18,27.0,-80.9,35.0,1001,ERNESTO-2006-6,62.49047618809117,358.1096635207106
3631,8,31,0,28.1,-80.7,35.0,1000,ERNESTO-2006-6,76.9838755107451,347.71867327046914
3632,8,31,6,29.4,-80.4,45.0,999,ERNESTO-2006-6,91.64123882970793,317.0482245551006
3633,8,31,12,30.6,-79.9,55.0,995,ERNESTO-2006-6,88.1445228002444,142.98881905293877
3634,8,31,18,31.9,-79.2,60.0,993,ERNESTO-2006-6,98.8807464753198,143.9285048817897
3635,9,1,0,33.2,-78.4,60.0,988,ERNESTO-2006-6,101.18556386055681,188.7339044059866
3636,9,1,3,33.9,-78.1,60.0,985,ERNESTO-2006-6,51.35778366399996,194.96742677886502
3637,9,1,6,34.5,-78.0,50.0,985,ERNESTO-2006-6,41.84805939379319,190.09393687181554
3638,9,1,12,35.8,-77.6,30.0,991,ERNESTO-2006-6,92.62013934897234,338.4905266306397
3639,9,1,18,36.6,-77.2,40.0,997,ERNESTO-2006-6,59.60424153790606,16.142682433596608
3640,9,2,0,37.1,-77.0,40.0,1002,ERNESTO-2006-6,36.27324942267045,11.228429024364479
3641,9,2,6,37.6,-76.8,40.0,1005,ERNESTO-2006-6,36.25114036279352,11.819361380182814
3642,9,2,12,38.2,-76.7,40.0,1007,ERNESTO-2006-6,41.813017545778855,5.163775371452783
3643,9,2,18,38.9,-76.7,40.0,1010,ERNESTO-2006-6,48.36539522124086,0.0
3644,9,3,0,39.9,-76.7,35.0,1012,ERNESTO-2006-6,69.09342174463123,180.0
3645,9,3,6,41.3,-77.1,25.0,1014,ERNESTO-2006-6,98.98037219073737,155.3492708097433
3646,9,3,12,43.1,-77.5,20.0,1014,ERNESTO-2006-6,126.04165533846732,344.55722242719924
3647,9,3,18,44.5,-77.0,20.0,1015,ERNESTO-2006-6,99.8922121318256,29.152010095892283
3648,9,4,0,45.6,-75.8,20.0,1015,ERNESTO-2006-6,95.95386511403704,357.25864189750496
3649,9,4,6,46.5,-74.4,20.0,1014,ERNESTO-2006-6,91.5059551352014,298.40054076882814
3712,9,10,18,20.2,-53.8,25.0,1012,GORDON-2006-8,0.0,0.0
3713,9,11,0,20.3,-54.5,30.0,1011,GORDON-2006-8,45.89897716820811,188.17954500340932
3714,9,11,6,20.6,-55.3,30.0,1010,GORDON-2006-8,55.78497684339267,16.61428627953774
3715,9,11,12,20.9,-56.3,35.0,1008,GORDON-2006-8,67.85495417496833,22.856004266426734
